keyword	url
Lambda cold dark matter concordance data	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/lambda.html
law of gravity	https://hyperphysics.phy-astr.gsu.edu/hbase/force.html
lens equation	https://hyperphysics.phy-astr.gsu.edu/hbase/geoopt/lenseq.html
lenses	https://hyperphysics.phy-astr.gsu.edu/hbase/geoopt/lenscon.html
lepton	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/lepton.html
Levi	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/astref.html
Light and Vision	https://hyperphysics.phy-astr.gsu.edu/hbase/ligcon.html
light years	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/para.html
light, speed of	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/ltrans.html
lightning	https://hyperphysics.phy-astr.gsu.edu/hbase/electric/lightning.html
liquid helium	https://hyperphysics.phy-astr.gsu.edu/hbase/lhel.html
longitudinal waves	https://hyperphysics.phy-astr.gsu.edu/hbase/sound/tralon.html
Lorentz force law	https://hyperphysics.phy-astr.gsu.edu/hbase/magnetic/magfor.html
Lorentz transformation	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/ltrans.html
M30	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/globular.html
Magellanic Clouds	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/magclo.html
magnetic confinement	https://hyperphysics.phy-astr.gsu.edu/hbase/magnetic/confine.html
magnetic field	https://hyperphysics.phy-astr.gsu.edu/hbase/magnetic/magfie.html
magnetic force	https://hyperphysics.phy-astr.gsu.edu/hbase/magnetic/magfor.html
magnetic moment	https://hyperphysics.phy-astr.gsu.edu/hbase/magnetic/magmom.html
magnitude	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/para.html
magnitude of star	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/para.html
magnitudes	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/para.html
main sequence	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/herrus.html
main sequence of stars	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/herrus.html
Mariner spacecraft	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/mariner.html
mass	https://hyperphysics.phy-astr.gsu.edu/hbase/mass.html
mass energy	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/releng.html
mass spectrometer	https://hyperphysics.phy-astr.gsu.edu/hbase/magnetic/maspec.html
mass, reduced	https://hyperphysics.phy-astr.gsu.edu/hbase/orbv.html
Maxwell distribution	https://hyperphysics.phy-astr.gsu.edu/hbase/kinetic/kintem.html
Maxwell-Boltzmann statistics	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/disfcn.html
Mercury	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/mercury.html
mercury barometer	https://hyperphysics.phy-astr.gsu.edu/hbase/pman.html
mesons	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/hadron.html
meteorites	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/meteor.html
Michelson- Morley experiment	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/morley.html
microwave	https://hyperphysics.phy-astr.gsu.edu/hbase/ems2.html
microwaves	https://hyperphysics.phy-astr.gsu.edu/hbase/ems2.html
Model even earlier times	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/planck.html
Modeling of earlier events	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/planck.html
modeling of nucleosynthesis	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/hydhel.html
momentum	https://hyperphysics.phy-astr.gsu.edu/hbase/mom.html
momentum expression	https://hyperphysics.phy-astr.gsu.edu/hbase/debrog.html
More extensive table of spectral lines	https://hyperphysics.phy-astr.gsu.edu/hbase/tables/hydspec.html
Most luminous globular clusters	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/dist2.html
Most luminous H II regions	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/dist2.html
Most luminous supergiants	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/dist2.html
muon	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/lepton.html
NASA	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/nasa.html
Nearby Stars	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/strclos.html
neutrino	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/neutrino.html
neutrino interaction	https://hyperphysics.phy-astr.gsu.edu/hbase/forces/funfor.html
neutrinos	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/neutrino.html
neutron	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/proton.html
neutron degeneracy	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/pulsar.html
neutron star	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/pulsar.html
Newton's 2nd Law	https://hyperphysics.phy-astr.gsu.edu/hbase/newt.html
Newton's 3rd Law	https://hyperphysics.phy-astr.gsu.edu/hbase/newt.html
Newton's first law	https://hyperphysics.phy-astr.gsu.edu/hbase/newt.html
Newton's laws	https://hyperphysics.phy-astr.gsu.edu/hbase/newt.html
Newton's second law	https://hyperphysics.phy-astr.gsu.edu/hbase/newt.html
Newton's second law for rotation	https://hyperphysics.phy-astr.gsu.edu/hbase/n2r.html
Newton's third law	https://hyperphysics.phy-astr.gsu.edu/hbase/newt.html
Newtonian model of expansion	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/expuni.html
NGC2440	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/ngc2440.html
NICMOS	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/hubinst.html
NTT	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/palomar.html
Nuclear	https://hyperphysics.phy-astr.gsu.edu/hbase/nuccon.html
nuclear binding energy	https://hyperphysics.phy-astr.gsu.edu/hbase/nucene/nucbin.html
nuclear energy	https://hyperphysics.phy-astr.gsu.edu/hbase/nucene/nengcn.html
Nuclear fission concepts	https://hyperphysics.phy-astr.gsu.edu/hbase/nucene/fiscon.html
nuclear fusion	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/astfus.html
Nuclear fusion concepts	https://hyperphysics.phy-astr.gsu.edu/hbase/nucene/fuscon.html
nuclear particles	https://hyperphysics.phy-astr.gsu.edu/hbase/nuclear/nucuni.html
Nuclear Structure Concepts	https://hyperphysics.phy-astr.gsu.edu/hbase/nuclear/nucstructcon.html
Nuclear units.	https://hyperphysics.phy-astr.gsu.edu/hbase/nuclear/nucuni.html
orbit concepts	https://hyperphysics.phy-astr.gsu.edu/hbase/orbit.html
orbit velocity	https://hyperphysics.phy-astr.gsu.edu/hbase/orbv3.html
orbit, circular	https://hyperphysics.phy-astr.gsu.edu/hbase/orbv.html
orbital angular momentum	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/qangm.html
orbital quantum number	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/hydcol.html
Other spectra	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/atspect.html
p-type semiconductor	https://hyperphysics.phy-astr.gsu.edu/hbase/solids/dope.html
pair production	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/releng.html
Palomar	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/palomar.html
parallax	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/para.html
parameter z	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/redshf.html
parsec	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/para.html
parsecs	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/para.html
Particle conservation laws	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/parint.html
Particle references	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/parref.html
Pasachoff	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/astref.html
Pauli exclusion principle	https://hyperphysics.phy-astr.gsu.edu/hbase/pauli.html
Peak of intensity vs frequency plot	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/wien3.html
periodic motion	https://hyperphysics.phy-astr.gsu.edu/hbase/permot.html
Perlmutter	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/astref.html
photoelectric effect	https://hyperphysics.phy-astr.gsu.edu/hbase/mod1.html
photon	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/expar.html
photon energy	https://hyperphysics.phy-astr.gsu.edu/hbase/mod2.html
Photon Quantum Energy	https://hyperphysics.phy-astr.gsu.edu/hbase/mod2.html
photon sphere	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/blkhol.html
photons	https://hyperphysics.phy-astr.gsu.edu/hbase/mod2.html
Physical keys to cosmology	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/cosmo.html
piezoelectric effect	https://hyperphysics.phy-astr.gsu.edu/hbase/solids/piezo.html
pion	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/hadron.html
Planck	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/planck.html
Planck radiation formula	https://hyperphysics.phy-astr.gsu.edu/hbase/mod6.html
Planck satellite	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/planckcmb.html
Planck time	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/planck.html
Planck's hypothesis	https://hyperphysics.phy-astr.gsu.edu/hbase/mod2.html
Planetary Nebulae	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/dist2.html
Pleiades	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/pleiades.html
Population I	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/pop12.html
Population I & II stars	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/pop12.html
positron	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/lepton.html
positron annihilation	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/lepton.html
Potential energy	https://hyperphysics.phy-astr.gsu.edu/hbase/pegrav.html
Potential energy, gravity	https://hyperphysics.phy-astr.gsu.edu/hbase/gpot.html
power, electric	https://hyperphysics.phy-astr.gsu.edu/hbase/electric/elepow.html
precession	https://hyperphysics.phy-astr.gsu.edu/hbase/rotv2.html
pressure	https://hyperphysics.phy-astr.gsu.edu/hbase/press.html
pressure of fluid	https://hyperphysics.phy-astr.gsu.edu/hbase/pflu.html
primary colors	https://hyperphysics.phy-astr.gsu.edu/hbase/vision/pricol.html
principal quantum number	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/hydrad.html
principle of equivalence	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/grel.html
proton	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/proton.html
proton-proton fusion	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/procyc.html
Psi/J particle	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/hadron.html
pulsar	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/pulsar.html
quantized energy levels	https://hyperphysics.phy-astr.gsu.edu/hbase/bohr.html
quantum energy	https://hyperphysics.phy-astr.gsu.edu/hbase/mod2.html
quantum numbers, atomic	https://hyperphysics.phy-astr.gsu.edu/hbase/qunoh.html
Quantum Physics	https://hyperphysics.phy-astr.gsu.edu/hbase/quacon.html
Quantum references	https://hyperphysics.phy-astr.gsu.edu/hbase/quaref.html
quantum statistics	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/statcn.html
quark confinement	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/quark.html
quarks	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/quark.html
quarter-wave plate	https://hyperphysics.phy-astr.gsu.edu/hbase/phyopt/quarwv.html
quasar	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/quasar.html
rad (unit)	https://hyperphysics.phy-astr.gsu.edu/hbase/nuclear/radrisk.html
radiation effects	https://hyperphysics.phy-astr.gsu.edu/hbase/mod3.html
radiation energy density	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/raddens.html
radiation heat transfer	https://hyperphysics.phy-astr.gsu.edu/hbase/thermo/stefan.html
radiation pressure	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/transp.html
radiation risk	https://hyperphysics.phy-astr.gsu.edu/hbase/nuclear/radrisk.html
radio, AM	https://hyperphysics.phy-astr.gsu.edu/hbase/audio/bcast.html
radio, FM	https://hyperphysics.phy-astr.gsu.edu/hbase/audio/bcast.html
radioactive dating	https://hyperphysics.phy-astr.gsu.edu/hbase/nuclear/raddat.html
radioactive half-life	https://hyperphysics.phy-astr.gsu.edu/hbase/nuclear/halfli.html
radioactivity	https://hyperphysics.phy-astr.gsu.edu/hbase/nuclear/radact.html
Rayleigh criterion	https://hyperphysics.phy-astr.gsu.edu/hbase/phyopt/raylei.html
Rayleigh-Jeans law	https://hyperphysics.phy-astr.gsu.edu/hbase/mod6.html
red giant star	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/redgia.html
red shift	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/redshf.html
red shifts	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/redshf.html
red supergiant star	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/redsup.html
reduced mass	https://hyperphysics.phy-astr.gsu.edu/hbase/orbv.html
Reference Kaufmann	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/relref.html
Reference North	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/relref.html
Reference Ohanian	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/relref.html
Reference: Weinberg	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/astref.html
References: Harvard Tower	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/relref.html
reflection, sound	https://hyperphysics.phy-astr.gsu.edu/hbase/sound/reflec.html
refraction, light	https://hyperphysics.phy-astr.gsu.edu/hbase/geoopt/refr.html
refraction, sound	https://hyperphysics.phy-astr.gsu.edu/hbase/sound/refrac.html
relativistic doppler shift	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/reldop3.html
relativistic energy	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/releng.html
relativistic energy expression	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/releng.html
relativistic mass	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/tdil.html
relativistic momentum	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/relmom.html
relativistic particles	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/engrad.html
relativity	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/relcon.html
rem (unit)	https://hyperphysics.phy-astr.gsu.edu/hbase/nuclear/radrisk.html
resonance, electric	https://hyperphysics.phy-astr.gsu.edu/hbase/electric/serres.html
resonant frequency	https://hyperphysics.phy-astr.gsu.edu/hbase/sound/reson.html
rest mass energy	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/releng.html
right ascension	https://hyperphysics.phy-astr.gsu.edu/hbase/eclip.html
rms current	https://hyperphysics.phy-astr.gsu.edu/hbase/electric/acres.html
Roentgen (unit)	https://hyperphysics.phy-astr.gsu.edu/hbase/nuclear/radrisk.html
Rotation	https://hyperphysics.phy-astr.gsu.edu/hbase/circ.html
rotation equations	https://hyperphysics.phy-astr.gsu.edu/hbase/rotq.html
Rotation of molecule	https://hyperphysics.phy-astr.gsu.edu/hbase/molecule/rotrig.html
rotational inertia	https://hyperphysics.phy-astr.gsu.edu/hbase/mi.html
rotational motion	https://hyperphysics.phy-astr.gsu.edu/hbase/circ.html
Rutherford scattering	https://hyperphysics.phy-astr.gsu.edu/hbase/rutcon.html
Satellite instruments	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/satelitcon.html
Schramm	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/astref.html
Schrodinger equation	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/schr.html
Schrodinger equation concepts	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/schrcn.html
Schrodinger solution	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/pbox.html
Schwarzschild	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/astref.html
Schwarzschild radius	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/blkhol.html
seismic waves	https://hyperphysics.phy-astr.gsu.edu/hbase/waves/seismic.html
semicircular canals	https://hyperphysics.phy-astr.gsu.edu/hbase/sound/eari.html
semiconductor	https://hyperphysics.phy-astr.gsu.edu/hbase/solids/intrin.html
Seyfert galaxies	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/galax.html
shock, electric	https://hyperphysics.phy-astr.gsu.edu/hbase/electric/shock.html
Sievert (unit)	https://hyperphysics.phy-astr.gsu.edu/hbase/nuclear/radrisk.html
sinusoidal waves	https://hyperphysics.phy-astr.gsu.edu/hbase/waves/funhar.html
slingshot orbit	https://hyperphysics.phy-astr.gsu.edu/hbase/doubal.html
SOHO satellite	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/soho.html
Solar System Concepts	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/solarcon.html
Solar System Illustration	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/solill.html
solar wind	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/solwin.html
solstice	https://hyperphysics.phy-astr.gsu.edu/hbase/eclip.html
sound intensity	https://hyperphysics.phy-astr.gsu.edu/hbase/sound/intens.html
sound pressure	https://hyperphysics.phy-astr.gsu.edu/hbase/sound/intens.html
specific heat	https://hyperphysics.phy-astr.gsu.edu/hbase/thermo/spht.html
spectral colors	https://hyperphysics.phy-astr.gsu.edu/hbase/vision/specol.html
spectral type	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/staspe.html
Spectral types	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/staspe.html
spectroscopic notation	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/hydcol.html
speed of light	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/ltrans.html
spherical polar coordinates	https://hyperphysics.phy-astr.gsu.edu/hbase/sphc.html
spin g-factor	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/zeeman.html
spin, electron	https://hyperphysics.phy-astr.gsu.edu/hbase/spin.html
spin-orbit effect	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/hydfin.html
spin-orbit interaction	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/hydfin.html
Spitzer Space Telescope	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/spitzer.html
spontaneous symmetry breaking	https://hyperphysics.phy-astr.gsu.edu/hbase/forces/unify.html
spring potential energy	https://hyperphysics.phy-astr.gsu.edu/hbase/pespr.html
standard candle	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/stdcand.html
standard candles	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/stdcand.html
standing waves	https://hyperphysics.phy-astr.gsu.edu/hbase/waves/standw.html
Star Classification	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/starcon.html
star clusters	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/magclo.html
Star concepts	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/starcon.html
Star processes	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/starpro.html
star spectral types	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/staspe.html
Stars, Time-Life	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/astref.html
state variables	https://hyperphysics.phy-astr.gsu.edu/hbase/kinetic/idegas.html
Stefan- Boltzmann law	https://hyperphysics.phy-astr.gsu.edu/hbase/thermo/stefan.html
stellar lifetimes	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/startime.html
stimulated emission	https://hyperphysics.phy-astr.gsu.edu/hbase/mod5.html
strange quark	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/quark.html
strong force	https://hyperphysics.phy-astr.gsu.edu/hbase/forces/funfor.html
Sun	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/sun.html
Sun as red giant	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/redgia.html
Sun as white dwarf	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/whdwar.html
Sun Concepts	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/suncon.html
supernova	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/snovcn.html
supernovae	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/snovcn.html
synchrotron radiation	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/crab.html
synthesis of the heavy elements	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/nucsyn.html
tau lepton	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/lepton.html
telescopes	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/astinst.html
temperature	https://hyperphysics.phy-astr.gsu.edu/hbase/thermo/temper.html
temperature scales	https://hyperphysics.phy-astr.gsu.edu/hbase/thermo/temper.html
terminal velocity	https://hyperphysics.phy-astr.gsu.edu/hbase/airfri2.html
Tesla (Unit)	https://hyperphysics.phy-astr.gsu.edu/hbase/magnetic/magfor.html
thermal energy	https://hyperphysics.phy-astr.gsu.edu/hbase/kinetic/eqpar.html
Thermodynamics	https://hyperphysics.phy-astr.gsu.edu/hbase/heacon.html
thermodynamics, first law	https://hyperphysics.phy-astr.gsu.edu/hbase/thermo/firlaw.html
thermodynamics, second law	https://hyperphysics.phy-astr.gsu.edu/hbase/thermo/seclaw.html
thermodynamics, zeroth law	https://hyperphysics.phy-astr.gsu.edu/hbase/thermo/spht.html
time dilation	https://hyperphysics.phy-astr.gsu.edu/hbase/relativ/tdil.html
Titan	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/titan.html
top precession	https://hyperphysics.phy-astr.gsu.edu/hbase/top.html
top quark	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/quark.html
transparency	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/transp.html
transparency point	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/bbcloc.html
transparent	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/transp.html
transverse waves	https://hyperphysics.phy-astr.gsu.edu/hbase/sound/tralon.html
Trefil	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/astref.html
Triple-alpha process	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/helfus.html
Type Ia supernovae as evidence for an accelerating universe	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/univacc.html
Type Ia supernovae in Pinwheel Galaxy	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/pinwheel.html
Type-1a supernovae	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/snovcn.html
Ultra Deep Field	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/deepfield.html
ultraviolet	https://hyperphysics.phy-astr.gsu.edu/hbase/ems3.html
uncertainty principle	https://hyperphysics.phy-astr.gsu.edu/hbase/uncer.html
unification	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/unify.html
unit vectors	https://hyperphysics.phy-astr.gsu.edu/hbase/vbas.html
units	https://hyperphysics.phy-astr.gsu.edu/hbase/units.html
up quark	https://hyperphysics.phy-astr.gsu.edu/hbase/quark.html
upsilon particle	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/hadron.html
uranium-235 fission	https://hyperphysics.phy-astr.gsu.edu/hbase/nucene/fission.html
valence electrons	https://hyperphysics.phy-astr.gsu.edu/hbase/solids/sili.html
van Allen Belts	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/solwin.html
vapor pressure	https://hyperphysics.phy-astr.gsu.edu/hbase/kinetic/vappre.html
vector bosons	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/expar.html
velocity	https://hyperphysics.phy-astr.gsu.edu/hbase/vel2.html
velocity, relative	https://hyperphysics.phy-astr.gsu.edu/hbase/relmot.html
velocity, terminal	https://hyperphysics.phy-astr.gsu.edu/hbase/airfri2.html
Very Large Array	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/aricebo.html
visible light	https://hyperphysics.phy-astr.gsu.edu/hbase/ems3.html
visual binaries	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/bistar.html
VLT	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/vlt.html
W particle	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/expar.html
wavefunction	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/wvfun.html
waves on ocean	https://hyperphysics.phy-astr.gsu.edu/hbase/watwav.html
waves, electromagnetic	https://hyperphysics.phy-astr.gsu.edu/hbase/emwav.html
weight	https://hyperphysics.phy-astr.gsu.edu/hbase/mass.html
weightlessness	https://hyperphysics.phy-astr.gsu.edu/hbase/mass.html
Weinberg	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/astref.html
white dwarf	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/whdwar.html
white dwarf star	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/whdwar.html
white dwarfs	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/whdwar.html
Why is a good absorber of radiation also a good emitter?	https://hyperphysics.phy-astr.gsu.edu/hbase/thermo/absrad.html
Wide Field and Planetary Camera	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/wfpc.html
Wien displacement law	https://hyperphysics.phy-astr.gsu.edu/hbase/wien.html
Wien peak	https://hyperphysics.phy-astr.gsu.edu/hbase/wien.html
windows of creation	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/wc.html
WMAP	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/wmap.html
WMAP mission	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/wmap.html
Wollaston prism	https://hyperphysics.phy-astr.gsu.edu/hbase/phyopt/cdopt.html
work-energy principle	https://hyperphysics.phy-astr.gsu.edu/hbase/work.html
x-rays	https://hyperphysics.phy-astr.gsu.edu/hbase/ems3.html
XMM-Newton	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/xmmnewton.html
z parameter	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/redshf.html
Z particle	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/expar.html
z-parameter	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/redshf.html
Zeeman effect	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/zeeman.html
