keyword	url
Chance	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Channel Stops	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chaos	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chaos Theory	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chaotic Dynamics	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chaotic Inflation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chaotic Inflationary Universe Theory	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chapman's Equation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chapman-Jouguet Detonation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Characteristic Value	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Charf	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Charge	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Charge Bleeding	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Charge Conjugation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Charge Multiplet	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Charge Number	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Charles's Law	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Charm	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Charmonium	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chemical Clock	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chemical Differentiation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chemical Elements	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chemical Enrichment	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cherenkov Detector	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chiral, Chirality	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chirality	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
2
 Test	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chondrite	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chondrules	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chopping	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Christoffel Symbols	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chromatic Aberration	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chromosphere	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chromospheric Network	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Chronometer	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CID	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Circinus X-1 (3U 1516-56)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Circle	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Circular polarization	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cislunar	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Clapeyron's Equation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Classical Physics	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Clocking	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Clock Frequency	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Closed Space	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Closed String	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Closed System (isolated system)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cloud Chamber	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Clouds of Magellan	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cluster	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cluster of Galaxies	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cluster Variable	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Clustering	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CMD	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CMOS	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CNES	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CN-Strong Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CN-Weak Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CNO Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coalsack	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coarse-Graining	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coaxial Cable	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coded Mask	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
COBE	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coherence	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coherent	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coherent Receivers	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coherent Scattering	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cohomology	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cold Dark Matter (CDM)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cold Emission	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cold-Gas Approximation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Collapse of the Wavefunction	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Collapsed Star	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Collider	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Collimate	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Collimator	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Collinear (Collinearity)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Collisionless Damping	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Colloid	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Color	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Color Charge	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Color-Color Plot	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Color Excess	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Color Field	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Color Force	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Color Index	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Color-Magnitude Diagram	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Color Temperature	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Column Density (N)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coma	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coma (of a comet)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coma Cluster (Abell 1656)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coma Cluster	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coma X-1 (3U 1257+28)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Combination Variable	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Comet	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Comets, Nomenclature	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Comets, Family of	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Comets, Group of	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cometary Nebula	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Commensurate Orbits	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Common-User	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Commutation Relations	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Co-Moving Coordinates	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Co-Moving Sphere	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Compact Galaxy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Compact HII Region	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Compact Infrared Sources	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Compact Radio Source	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Compactification	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Companion of Sirius (Sirius B)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Companion Star	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Comparison Band	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Complex Analytic	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Complex Number	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Complex Number Astrophysics	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Complexity	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Composite Object	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Composite Particle Theory	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Composite Spectrum Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Compound lens	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Compton Effect	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Compton Scattering	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Compton Wavelength	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Concave	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Concavo-Convex	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Condensed Matter Physics	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conduction	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conduction Band	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Configuration	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Configuration Mixing	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Confinement	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conformal Geometry	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conic Constant	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conifold Transition	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conjugate Points	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conjunction	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conservation Laws	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conservation of Angular Momentum	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conservation of Energy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conservation of Mass and Energy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conservation of Matter	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conservation of Momentum	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conservative Field	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conservative Scattering	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conservative System	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Conserved Quantity	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Consistent	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Constant of Precession	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Constants	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Constellation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Constituents	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Continuous Spectrum	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Continuum	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Contour Integral	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Convection	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Convergent	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Converging lens	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Converging mirror	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Convolution	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cooper pair	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coordinate Covalent Bond	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coordinate Singularity	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coordinated Universal Time (UTC)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coordinates	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Copenhagen Interpretation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
(Copernican) Cosmological Principle	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Copernican Model of the Universe	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Copernican Principle	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Copernican Revolution	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Copernicanism	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Copernicus	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coplanar	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Core-Halo Galaxies	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coriolis Effect	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coriolis Force (Coriolis Effect)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Corona	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
R Coronae Borealis Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coronagraph	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coronal Equilibrium	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coronal Green Line	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coronal Hole	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coronene	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Corpuscular Radiation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Corpuscular Theory	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Corrector Plates	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Correlation Length	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Correlator	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosecant Law	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosine Law	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic Background Radiation (CBR)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic Censorship	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic Distance Ladder	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic -Ray Bursts	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic Light	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic Matter Density	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic Microwave Background (CMB)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic Microwave Background Radiation (CMBR)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic Radiation, Cosmic Rays	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic Ray Astronomy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic Strings	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic Time	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic Year	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmic Substratum	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmogony	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmological Constant Problem	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmological Distances	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmological Hypothesis	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmological Model	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmological Principle	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cosmological Redshift	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coster-Kronig Transition	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coudé Focus	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coudé Telescope	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coulomb	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coulomb Barrier	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coulomb-Born Approximation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coulomb Collision	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coulomb's Law	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Counting Rate	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coupling	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Coupling Constant	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Covariance	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Covariant	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Covariant Function	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CP Violation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CPT Invariance	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CPT Invariant	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CPU	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Crab Nebula (M1)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Crab Pulsar (NP 0532)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Crêpe Ring	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Critical Density	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Critical Equatorial Velocity	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Critical Exponent	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Critical Phenomena	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Critical Mass Density	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Critical Path	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Critical Point	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Critical Speed	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Critical Temperature	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Crossing Time	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Crossover Effect	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cross Section	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cross-Spectrum	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Crucial Experiment	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cryostat	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CS or SC Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CSO	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CTE	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CTI	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cu	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Culmination	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Curie	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Curled-Up Dimension	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Current Density	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Current Sheath Model	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Curvature	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Curvature Constant	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Curvature of Spacetime	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Curve of Growth	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cusp	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
CVD	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cyanogen (CN) Bands	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cygni	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
P Cygni Star	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
SS Cygni Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
61 Cygni	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
V444 Cygni	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
V1016 Cygni	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
V1057 Cygni	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cygnus A (3C 405)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cygnus Loop	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
NML Cygnus	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cygnus X-1	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cygnus X-2	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cygnus X-3	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cygnus X-5	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cynthion	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
Cytheran	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html
d-Electron	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
D Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
D Galaxy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
D Layer	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
D Lines	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
D Ring	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Damped Oscillation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Damping	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
DARA	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Dark Current	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Dark Halo	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Dark Nebula	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Darwin Ellipsoids	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Darwinism	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
DAT	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Data	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Data Model	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Data Rate	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Daughter Nuclide	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Day	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Day Numbers	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
db Galaxy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
DC	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Dead Reckoning	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
de Broglie Wavelength (Bar)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Debye	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Debye-Hückel Model	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Debye Length	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Debye Unit	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Decay	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Decay of the False Vacuum	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Deceleration Parameter	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Decibel	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Declination	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Decoupling	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Decoupling Epoch/Era	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Decoupling of Matter and Energy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Deduction	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Defect of Illumination	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Deferred Charge	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Deflection of Light	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Deflection of the Vertical	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Deformable Mirror	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Degaussing	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Degeneracy Pressure	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Degeneracy Temperature	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Degenerate	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Degenerate Gas	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Degenerate Matter	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Degree	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Degrees of Freedom	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Deimos	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Delay Time	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Delocalization, Delocalized	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Delta Cephei	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Delta Del Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Delta () Function	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
Delta T (AT)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
-Ray	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_D.html
